x,y,yaw,linear_velocity,angular_velocity
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
55,30,0.0,0.0,0.0
